SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Single Family Residential,646 Los Olivos Dr,SANTA CLARA,CA,95050,1150000,3,2,SANTA CLARA,1749,6256,1956,2,Garage,17,Active,,,,,1150000,,,http://www.redfin.com/CA/Santa-Clara/646-Los-Olivos-Dr-95050/home/1429909,MLSListings Inc. (MLSLI),ML81587640,Alta Realty Advisors,N,Y,37.3378561,-121.9651906,FALSE
MLS Listing,Single Family Residential,2615 Barcells Ave,SANTA CLARA,CA,95051,1150000,3,2,SANTA CLARA,1783,6612,1957,2,Garage,8,Active,,,,,1150000,1983-09-23,"130,000",http://www.redfin.com/CA/Santa-Clara/2615-Barcells-Ave-95051/home/1708185,MLSListings Inc. (MLSLI),ML81588973,Intero Real Estate Services,N,Y,37.3391919,-121.9702249,FALSE
MLS Listing,Single Family Residential,473 Norwood Cir,SANTA CLARA,CA,95051,1050000,3,3,SANTA CLARA,1291,1555,2007,2,Garage,6,Active,,,,2016-06-09,1148000,2008-02-20,"495,000",http://www.redfin.com/CA/Santa-Clara/473-Norwood-Cir-95051/home/12180398,MLSListings Inc. (MLSLI),ML81587209,Intero Real Estate Services,N,Y,37.330478,-121.9959247,FALSE
MLS Listing,Single Family Residential,3562 Gibson Ave,SANTA CLARA,CA,95051,1299000,3,2,SANTA CLARA,1401,6363,1957,2,Garage,3,Active,,,,,1299000,2004-02-06,"570,000",http://www.redfin.com/CA/Santa-Clara/3562-Gibson-Ave-95051/home/742819,MLSListings Inc. (MLSLI),ML81589854,Coldwell Banker,N,Y,37.325251,-121.993989,FALSE
MLS Listing,Single Family Residential,2731 Forbes Ave,SANTA CLARA,CA,95051,1128000,3,2,SANTA CLARA,1145,5192,1955,2,Garage,10,Active,,,,,1128000,2016-04-28,"932,000",http://www.redfin.com/CA/Santa-Clara/2731-Forbes-Ave-95051/home/550197,MLSListings Inc. (MLSLI),ML81588503,Intero Real Estate Services,N,Y,37.333407997,-121.972288,FALSE
MLS Listing,Single Family Residential,640 Hamilton Ln,SANTA CLARA,CA,95051,1088000,3,2,SANTA CLARA,1092,5000,1953,1,Garage,12,Active,,,,,1088000,2002-03-07,"410,000",http://www.redfin.com/CA/Santa-Clara/640-Hamilton-Ln-95051/home/732191,MLSListings Inc. (MLSLI),ML81587973,Redfin,N,Y,37.3336029,-121.981566,FALSE
MLS Listing,Single Family Residential,431 Magnolia Ln,SANTA CLARA,CA,95051,1850000,5,4.5,SANTA CLARA,3628,11350,1960,2,Garage,48,Active,,,,2016-05-11,1888000,1993-03-26,"449,000",http://www.redfin.com/CA/Santa-Clara/431-Magnolia-Ln-95051/home/982493,MLSListings Inc. (MLSLI),ML81579780,"Realty World-Kevin F. Garvey, Broker",N,Y,37.3305974,-121.9756206,FALSE
MLS Listing,Single Family Residential,2523 Johnson Pl,SANTA CLARA,CA,95050,1298000,4,3,SANTA CLARA,2103,6176,1957,2,Garage,16,Active,,,,,1298000,,,http://www.redfin.com/CA/Santa-Clara/2523-Johnson-Pl-95050/home/738423,MLSListings Inc. (MLSLI),ML81587748,Keller Williams Realty-Silicon Valley,N,Y,37.33741,-121.967698,FALSE
MLS Listing,Single Family Residential,233 Rodonovan Ct,SANTA CLARA,CA,95051,1599000,4,3,SANTA CLARA,1782,8069,1954,2,Garage,17,Active,,,,2016-06-12,1699000,2006-06-28,"920,000",http://www.redfin.com/CA/Santa-Clara/233-Rodonovan-Ct-95051/home/741186,MLSListings Inc. (MLSLI),ML81584546,"Nautilus Global Real Estate, Inc",N,Y,37.327889,-121.989702,FALSE
MLS Listing,Single Family Residential,3096 Forbes Ave,SANTA CLARA,CA,95051,1198888,3,2,SANTA CLARA,1602,6098,1952,2,Garage,75,Active,2016-06-18,13:00,16:00,,1150000,1975-06-20,"36,000",http://www.redfin.com/CA/Santa-Clara/3096-Forbes-Ave-95051/home/925340,MLSListings Inc. (MLSLI),ML81577335,Keller Williams Realty - Cupertino,N,Y,37.333841,-121.985155,FALSE
