SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Condo/Coop,1883 Agnew Rd #113,SANTA CLARA,CA,95054,645000,2,2.0,SANTA CLARA,1152,,2006,2,Garage,,Sold,,,,Sign in to see,,2015-10-14,645000.0,http://www.redfin.com/CA/Santa-Clara/1883-Agnew-Rd-95054/unit-113/home/12179243,MLSListings Inc. (MLSLI),ML81500932,Coldwell Banker The Professional Group,N,Y,37.3959733,-121.9584212,false
Past Sale,Condo/Coop,1883 Agnew Rd #202,SANTA CLARA,CA,95054,649000,2,2.0,SANTA CLARA,1152,,2006,2,Garage,,Sold,,,,Sign in to see,,2015-09-16,660000.0,http://www.redfin.com/CA/Santa-Clara/1883-Agnew-Rd-95054/unit-202/home/12179246,MLSListings Inc. (MLSLI),ML81499780,Coldwell Banker,N,Y,37.3959733,-121.9584212,false
Past Sale,Condo/Coop,1883 Agnew Rd #235,SANTA CLARA,CA,95054,799800,3,2.0,SANTA CLARA,1361,1307,2006,1,Garage,,Sold,,,,Sign in to see,,2015-12-18,820000.0,http://www.redfin.com/CA/Santa-Clara/1883-Agnew-Rd-95054/unit-235/home/12179271,MLSListings Inc. (MLSLI),ML81521954,Century 21 M&M and Associates,N,Y,37.3959733,-121.9584212,false
Past Sale,Condo/Coop,1883 Agnew Rd #329,SANTA CLARA,CA,95054,650000,2,2.0,SANTA CLARA,1152,,2006,2,Garage,,Sold,,,,Sign in to see,,2015-11-30,680000.0,http://www.redfin.com/CA/Santa-Clara/1883-Agnew-Rd-95054/unit-329/home/12179312,MLSListings Inc. (MLSLI),ML81512339,Keller Williams Realty-Silicon Valley,N,Y,37.3959733,-121.9584212,false
Past Sale,Condo/Coop,1883 Agnew Rd #359,SANTA CLARA,CA,95054,619800,2,2.0,SANTA CLARA,1070,,2006,2,Garage,,Sold,,,,Sign in to see,,2015-08-13,680000.0,http://www.redfin.com/CA/Santa-Clara/1883-Agnew-Rd-95054/unit-359/home/12179337,MLSListings Inc. (MLSLI),ML81483832,Intero Real Estate Services,N,Y,37.3959733,-121.9584212,false
Past Sale,Condo/Coop,1883 Agnew Rd #428,SANTA CLARA,CA,95054,770000,3,2.0,SANTA CLARA,1361,,2006,0,,,Sold,,,,Sign in to see,,2015-09-04,805000.0,http://www.redfin.com/CA/Santa-Clara/1883-Agnew-Rd-95054/unit-428/home/12179354,MLSListings Inc. (MLSLI),ML81497592,California Star Realty,N,Y,37.3959733,-121.9584212,false
Past Sale,Condo/Coop,1883 Agnew Rd #455,SANTA CLARA,CA,95054,777000,3,2.0,SANTA CLARA,1361,,2006,1,Garage,,Sold,,,,Sign in to see,,2015-08-05,800000.0,http://www.redfin.com/CA/Santa-Clara/1883-Agnew-Rd-95054/unit-455/home/12179374,MLSListings Inc. (MLSLI),ML81472900,Green Valley Realty,N,Y,37.3959733,-121.9584212,false
Past Sale,Condo/Coop,1883 Agnew Rd #346,SANTA CLARA,CA,95054,618000,2,2.0,SANTA CLARA,1070,1307,2006,2,Garage,,Sold,,,,Sign in to see,,2015-08-28,625000.0,http://www.redfin.com/CA/Santa-Clara/1883-Agnew-Rd-95054/unit-346/home/12181207,MLSListings Inc. (MLSLI),ML81483916,JODI Group,N,Y,37.3959733,-121.9584212,false
Past Sale,Condo/Coop,1883 Agnew Rd #245,SANTA CLARA,CA,95054,675000,2,2.0,SANTA CLARA,1070,832,2006,2,Garage,,Sold,,,,Sign in to see,,2016-05-18,710000.0,http://www.redfin.com/CA/Santa-Clara/1883-Agnew-Rd-95054/unit-245/home/12181193,MLSListings Inc. (MLSLI),ML81583084,Alain Pinel Realtors,N,Y,37.3959733,-121.9584212,false
Past Sale,Townhouse,983 Cole Pl,SANTA CLARA,CA,95054,935000,3,3.0,SANTA CLARA,1588,871,2003,2,Garage,,Sold,,,,Sign in to see,,2015-10-02,975000.0,http://www.redfin.com/CA/Santa-Clara/983-Cole-Pl-95054/home/858831,MLSListings Inc. (MLSLI),ML81513363,Century 21 M&M and Associates,N,Y,37.3954669,-121.950062,false
