SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Single Family Residential,3506 Berry Way,SANTA CLARA,CA,95051,950000,3,2,SANTA CLARA,1240,6534,1956,2,Garage,,Sold,,,,,950000,2015-09-10,1050000,http://www.redfin.com/CA/Santa-Clara/3506-Berry-Way-95051/home/1723303,MLSListings Inc. (MLSLI),ML81499717,Silicon Valley Res. Realty,N,Y,37.360416,-121.993731,FALSE
Past Sale,Single Family Residential,3038 Via Siena Pl (Unable to map),Santa Clara,CA,95051,,3,2.5,95051,1762,,2015,,,,,,,,,,2015-09-10,1340000,http://www.redfin.com/CA/Santa-Clara/3038-Via-Siena-Pl-95051/home/95957645,,,,N,Y,37.340796,-121.9820244,
Past Sale,Single Family Residential,2632 Forbes Ave,SANTA CLARA,CA,95051,1298880,3,3,SANTA CLARA,1810,5726,1954,2,Garage,,Sold,,,,,1298880,2015-09-09,1398000,http://www.redfin.com/CA/Santa-Clara/2632-Forbes-Ave-95051/home/741394,MLSListings Inc. (MLSLI),ML81497854,HomeSmart Platinum Living,N,Y,37.334378,-121.968824,FALSE
Past Sale,Single Family Residential,2364 Menzel Pl,SANTA CLARA,CA,95050,1298000,3,3,SANTA CLARA,1954,5940,1952,2,Garage,,Sold,,,,,1298000,2016-06-06,1310000,http://www.redfin.com/CA/Santa-Clara/2364-Menzel-Pl-95050/home/1322333,MLSListings Inc. (MLSLI),ML81579958,"Tera Properties, Inc.",N,Y,37.358136,-121.966791,FALSE
Past Sale,Single Family Residential,1745 Bowers Ave,SANTA CLARA,CA,95051,799000,3,2,SANTA CLARA,1192,5686,1956,2,Garage,,Sold,,,,,799000,2015-09-08,911125,http://www.redfin.com/CA/Santa-Clara/1745-Bowers-Ave-95051/home/883712,MLSListings Inc. (MLSLI),ML81496536,Intero Real Estate Services-Almaden,N,Y,37.354711,-121.977334,FALSE
Past Sale,Single Family Residential,2520 Malone Pl,SANTA CLARA,CA,95050,1399000,4,3,SANTA CLARA,1718,6799,1957,2,Garage,,Sold,,,,,1399,2016-06-07,1455000,http://www.redfin.com/CA/Santa-Clara/2520-Malone-Pl-95050/home/1661952,MLSListings Inc. (MLSLI),ML81582655,Intero Real Estate Services,N,Y,37.339,-121.968044,FALSE
Past Sale,Single Family Residential,2621 Tuliptree Ln,SANTA CLARA,CA,95051,1485000,3,2.5,SANTA CLARA,2364,12196,1971,2,Garage,,Sold,,,,2016-05-16,1520000,2016-06-30,1450000,http://www.redfin.com/CA/Santa-Clara/2621-Tuliptree-Ln-95051/home/1791479,MLSListings Inc. (MLSLI),ML81577520,Alain Pinel Realtors,N,Y,37.33057,-121.968076,FALSE
Past Sale,Single Family Residential,2376 Harrison St,SANTA CLARA,CA,95050,1048000,3,1.5,SANTA CLARA,1608,6494,1955,2,Garage,,Sold,,,,,1048000,2016-08-05,1020000,http://www.redfin.com/CA/Santa-Clara/2376-Harrison-St-95050/home/1199073,MLSListings Inc. (MLSLI),ML81589167,Sereno Group,N,Y,37.349013,-121.96743,FALSE
Past Sale,Single Family Residential,1175 Maryann Dr,Santa Clara,CA,95050,,3,1,95050,1637,,1954,,,,,,,,,,2016-08-08,252500,http://www.redfin.com/CA/Santa-Clara/1175-Maryann-Dr-95050/home/1139781,,,,N,Y,37.3475139,-121.967503,
Past Sale,Single Family Residential,646 Los Olivos Dr,SANTA CLARA,CA,95050,985000,3,2,SANTA CLARA,1749,6256,1956,2,Garage,,Sold,,,,2016-07-14,1150000,2016-08-08,995000,http://www.redfin.com/CA/Santa-Clara/646-Los-Olivos-Dr-95050/home/1429909,MLSListings Inc. (MLSLI),ML81587640,Alta Realty Advisors,N,Y,37.3378561,-121.9651906,FALSE
Past Sale,Single Family Residential,641 Clara Vista Ave,SANTA CLARA,CA,95050,699000,3,1,SANTA CLARA,1080,5401,1957,2,Garage,,Sold,,,,,699000,2016-08-23,800000,http://www.redfin.com/CA/Santa-Clara/641-Clara-Vista-Ave-95050/home/1226137,MLSListings Inc. (MLSLI),ML81596044,Coldwell Banker,N,Y,37.3382172,-121.9628232,FALSE
Past Sale,Townhouse,2479 Rebecca Lynn Way,SANTA CLARA,CA,95050,859000,3,2,SANTA CLARA,1655,1248,1984,2,Garage,,Sold,,,,,859000,2016-08-25,880000,http://www.redfin.com/CA/Santa-Clara/Rebecca-Lynn-Way-95050/home/860084,MLSListings Inc. (MLSLI),ML81595474,Referral Realty,N,Y,37.3340035,-121.9668364,FALSE
