SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Townhouse,235 W Red Oak Dr Unit G,SUNNYVALE,CA,94086,595000,2,1.0,SUNNYVALE,926,1494,1971,1,Garage,,Sold,,,,,595000,2015-10-13,625000,http://www.redfin.com/CA/Sunnyvale/235-Red-Oak-Dr-W-94086/unit-G/home/1799515,MLSListings Inc. (MLSLI),ML81513660,Sereno Group,N,Y,37.3707011,-122.0103761,false
Past Sale,Condo/Coop,929 E El Camino Real Unit 314E,SUNNYVALE,CA,94087,649995,2,2.0,SUNNYVALE,1082,1307,1988,1,Garage,,Sold,,,,,649995,2015-11-03,720000,http://www.redfin.com/CA/Sunnyvale/929-E-El-Camino-Real-94087/unit-314E/home/1723158,MLSListings Inc. (MLSLI),ML81516651,Sereno Group,N,Y,37.3534488,-122.0120835,false
Past Sale,Condo/Coop,929 E El Camino Real Unit 320E,SUNNYVALE,CA,94087,649000,2,2.0,SUNNYVALE,1082,1307,1988,1,Garage,,Sold,,,,,649000,2015-11-13,695000,http://www.redfin.com/CA/Sunnyvale/929-E-El-Camino-Real-94087/unit-320E/home/1351832,MLSListings Inc. (MLSLI),ML81518787,Sereno Group,N,Y,37.3534488,-122.0120835,false
Past Sale,Condo/Coop,1271 Poplar Ave Apt 207,Sunnyvale,CA,94086,,2,2.0,94086,908,,1984,,,,,,,,,,2015-12-04,300000,http://www.redfin.com/CA/Sunnyvale/1271-Poplar-Ave-94086/unit-207/home/685818,,,,N,Y,37.3534994,-122.0102184,
Past Sale,Condo/Coop,1271 Poplar Ave Apt 107,Sunnyvale,CA,94086,,2,2.0,94086,908,,1984,,,,,,,,,,2015-12-04,300000,http://www.redfin.com/CA/Sunnyvale/1271-Poplar-Ave-94086/unit-107/home/1835594,,,,N,Y,37.3534994,-122.0102184,
Past Sale,Condo/Coop,1271 Poplar Ave Apt 307,Sunnyvale,CA,94086,,2,2.0,94086,908,,1984,,,,,,,,,,2015-12-04,300000,http://www.redfin.com/CA/Sunnyvale/1271-Poplar-Ave-94086/unit-307/home/1393146,,,,N,Y,37.3534994,-122.0102184,
Past Sale,Condo/Coop,1271 Poplar Ave Apt 305,Sunnyvale,CA,94086,,2,2.0,94086,908,,1984,,,,,,,,,,2015-12-04,300000,http://www.redfin.com/CA/Sunnyvale/1271-Poplar-Ave-94086/unit-305/home/1310763,,,,N,Y,37.3534994,-122.0102184,
Past Sale,Condo/Coop,903 Sunrose Ter Apt 106,Sunnyvale,CA,94086,,2,2.0,94086,1086,,1994,,,,,,,,,,2015-12-03,258000,http://www.redfin.com/CA/Sunnyvale/903-Sunrose-Ter-94086/unit-106/home/942342,,,,N,Y,37.3545894,-122.0135625,
Past Sale,Townhouse,125 Connemara Way #102,SUNNYVALE,CA,94087,730000,2,1.5,SUNNYVALE,1136,1272,1971,0,,,Sold,,,,,730000,2015-09-21,778500,http://www.redfin.com/CA/Sunnyvale/125-Connemara-Way-94087/unit-102/home/1837783,MLSListings Inc. (MLSLI),ML81501829,Icon Real Estate and Loans,N,Y,37.3471244,-122.0318338,false
Past Sale,Condo/Coop,416 Crescent Ave #24,SUNNYVALE,CA,94087,775000,2,2.0,SUNNYVALE,1189,2214,1983,2,Garage,,Sold,,,,,775000,2015-11-06,800000,http://www.redfin.com/CA/Sunnyvale/416-Crescent-Ave-94087/unit-24/home/1467792,MLSListings Inc. (MLSLI),ML81517236,Coldwell Banker,N,Y,37.355295,-122.030423,false
Past Sale,Townhouse,457 Ives Ter,SUNNYVALE,CA,94087,1098000,2,2.0,SUNNYVALE,1960,3019,1981,2,Garage,,Sold,,,,2015-10-09,1198000,2015-11-10,1160000,http://www.redfin.com/CA/Sunnyvale/457-Ives-Ter-94087/home/666411,MLSListings Inc. (MLSLI),ML81498314,Sereno Group,N,Y,37.360736,-122.029239,false
Past Sale,Condo/Coop,416 Crescent Ave #23,SUNNYVALE,CA,94087,749000,2,2.0,SUNNYVALE,1189,2214,1983,2,Garage,,Sold,,,,,749000,2015-11-10,790000,http://www.redfin.com/CA/Sunnyvale/416-Crescent-Ave-94087/unit-23/home/664461,MLSListings Inc. (MLSLI),ML81520142,Coldwell Banker,N,Y,37.355295,-122.030423,false
Past Sale,Townhouse,20185 Northglen Sq,CUPERTINO,CA,95014,938000,2,2.0,CUPERTINO,1060,1347,1973,2,Garage,,Sold,,,,,938000,2015-11-13,977000,http://www.redfin.com/CA/Cupertino/20185-Northglen-Sq-95014/home/926170,MLSListings Inc. (MLSLI),ML81515268,Coldwell Banker,N,Y,37.336031,-122.027991,false
Past Sale,Condo/Coop,416 Crescent Ave #21,SUNNYVALE,CA,94087,790000,2,2.0,SUNNYVALE,1188,2178,1983,2,Garage,,Sold,,,,,790000,2015-11-24,790000,http://www.redfin.com/CA/Sunnyvale/416-Crescent-Ave-94087/unit-21/home/1175494,MLSListings Inc. (MLSLI),ML81533538,Intero Real Estate Services,N,Y,37.355295,-122.030423,false
Past Sale,Single Family Residential,326 Angel Ave,SUNNYVALE,CA,94086,800000,2,1.0,SUNNYVALE,750,7456,1962,1,Garage,,Sold,,,,,800000,2015-12-02,850000,http://www.redfin.com/CA/Sunnyvale/326-Angel-Ave-94086/home/1175328,MLSListings Inc. (MLSLI),ML81522634,Intero Real Estate Services,N,Y,37.379526,-122.032196,false
Past Sale,Condo/Coop,1150 Karby Ter Unit 303 Lot 133,SUNNYVALE,CA,94089,788882,2,2.0,SUNNYVALE,972,,2015,55,Garage,,Sold,,,,,788882,2015-09-30,788882,http://www.redfin.com/CA/Sunnyvale/1150-Karby-Ter-94089/unit-303-Lot-133/home/92321035,MLSListings Inc. (MLSLI),ML81499127,KB Home,N,Y,37.4058251,-122.0126942,false
